UID	126.519	250.766	144.519	260.766	595	842	Courier
No.	150.519	250.766	168.519	260.766	595	842	Courier
076026	174.519	250.766	210.519	260.766	595	842	Courier
Party	72.519	270.486	102.519	280.486	595	842	Courier
B:	108.519	270.486	120.519	280.486	595	842	Courier
To	126.519	270.486	138.519	280.486	595	842	Courier
Be	144.519	270.486	156.519	280.486	595	842	Courier
Advised	162.519	270.486	204.519	280.486	595	842	Courier
6.	54.519	319.786	66.519	329.786	595	842	Courier
Offices	72.519	319.786	114.519	329.786	595	842	Courier
(a)	72.519	329.646	90.519	339.646	595	842	Courier
The	96.519	329.646	114.519	339.646	595	842	Courier
office	120.519	329.646	156.519	339.646	595	842	Courier
of	162.519	329.646	174.519	339.646	595	842	Courier
Party	180.519	329.646	210.519	339.646	595	842	Courier
A	216.519	329.646	222.519	339.646	595	842	Courier
for	228.519	329.646	246.519	339.646	595	842	Courier
this	252.519	329.646	276.519	339.646	595	842	Courier
Transaction	282.519	329.646	348.519	339.646	595	842	Courier
is	354.519	329.646	366.519	339.646	595	842	Courier
HONG	372.519	329.646	396.519	339.646	595	842	Courier
KONG	402.519	329.646	426.519	339.646	595	842	Courier
(b)	72.519	339.506	90.519	349.506	595	842	Courier
The	96.519	339.506	114.519	349.506	595	842	Courier
office	120.519	339.506	156.519	349.506	595	842	Courier
of	162.519	339.506	174.519	349.506	595	842	Courier
Party	180.519	339.506	210.519	349.506	595	842	Courier
B	216.519	339.506	222.519	349.506	595	842	Courier
for	228.519	339.506	246.519	349.506	595	842	Courier
this	252.519	339.506	276.519	349.506	595	842	Courier
Transaction	282.519	339.506	348.519	349.506	595	842	Courier
is	354.519	339.506	366.519	349.506	595	842	Courier
BEIJING	372.519	339.506	414.519	349.506	595	842	Courier
7.	54.519	369.086	66.519	379.086	595	842	Courier
The	72.519	369.086	90.519	379.086	595	842	Courier
parties	96.519	369.086	138.519	379.086	595	842	Courier
acknowledge	144.519	369.086	210.519	379.086	595	842	Courier
that	216.519	369.086	240.519	379.086	595	842	Courier
one	246.519	369.086	264.519	379.086	595	842	Courier
or	270.519	369.086	282.519	379.086	595	842	Courier
both	288.519	369.086	312.519	379.086	595	842	Courier
parties	318.519	369.086	360.519	379.086	595	842	Courier
to	366.519	369.086	378.519	379.086	595	842	Courier
this	384.519	369.086	408.519	379.086	595	842	Courier
Transaction	414.519	369.086	480.519	379.086	595	842	Courier
acting	72.519	378.946	108.519	388.946	595	842	Courier
directly	114.519	378.946	162.519	388.946	595	842	Courier
or	168.519	378.946	180.519	388.946	595	842	Courier
through	186.519	378.946	228.519	388.946	595	842	Courier
a	234.519	378.946	240.519	388.946	595	842	Courier
branch	246.519	378.946	282.519	388.946	595	842	Courier
or	288.519	378.946	300.519	388.946	595	842	Courier
an	306.519	378.946	318.519	388.946	595	842	Courier
affiliate	324.519	378.946	378.519	388.946	595	842	Courier
may	384.519	378.946	402.519	388.946	595	842	Courier
be	408.519	378.946	420.519	388.946	595	842	Courier
requested	426.519	378.946	480.519	388.946	595	842	Courier
to	72.519	388.806	84.519	398.806	595	842	Courier
provide	90.519	388.806	132.519	398.806	595	842	Courier
a	138.519	388.806	144.519	398.806	595	842	Courier
quotation	150.519	388.806	204.519	398.806	595	842	Courier
or	210.519	388.806	222.519	398.806	595	842	Courier
quotations	228.519	388.806	288.519	398.806	595	842	Courier
from	294.519	388.806	318.519	398.806	595	842	Courier
time	324.519	388.806	348.519	398.806	595	842	Courier
to	354.519	388.806	366.519	398.806	595	842	Courier
time	372.519	388.806	396.519	398.806	595	842	Courier
for	402.519	388.806	420.519	398.806	595	842	Courier
the	426.519	388.806	444.519	398.806	595	842	Courier
purpose	450.519	388.806	492.519	398.806	595	842	Courier
of	72.519	398.666	84.519	408.666	595	842	Courier
determining	90.519	398.666	156.519	408.666	595	842	Courier
the	162.519	398.666	180.519	408.666	595	842	Courier
Settlement	186.519	398.666	246.519	408.666	595	842	Courier
Rate	252.519	398.666	276.519	408.666	595	842	Courier
used	282.519	398.666	306.519	408.666	595	842	Courier
for	312.519	398.666	330.519	408.666	595	842	Courier
the	336.519	398.666	354.519	408.666	595	842	Courier
purposes	360.519	398.666	408.519	408.666	595	842	Courier
of	414.519	398.666	426.519	408.666	595	842	Courier
this	432.519	398.666	456.519	408.666	595	842	Courier
Transaction	72.519	408.526	138.519	418.526	595	842	Courier
and	144.519	408.526	162.519	418.526	595	842	Courier
such	168.519	408.526	192.519	418.526	595	842	Courier
quotation(s)	198.519	408.526	270.519	418.526	595	842	Courier
may	276.519	408.526	294.519	418.526	595	842	Courier
affect,	300.519	408.526	342.519	418.526	595	842	Courier
materially	348.519	408.526	408.519	418.526	595	842	Courier
or	414.519	408.526	426.519	418.526	595	842	Courier
otherwise,	432.519	408.526	492.519	418.526	595	842	Courier
the	72.519	418.386	90.519	428.386	595	842	Courier
settlement	96.519	418.386	156.519	428.386	595	842	Courier
of	162.519	418.386	174.519	428.386	595	842	Courier
the	180.519	418.386	198.519	428.386	595	842	Courier
Transaction.	204.519	418.386	276.519	428.386	595	842	Courier
8.	54.519	428.246	66.519	438.246	595	842	Courier
Documentation	72.519	428.246	150.519	438.246	595	842	Courier
Please	72.519	447.966	108.519	457.966	595	842	Courier
confirm	114.519	447.966	156.519	457.966	595	842	Courier
that	162.519	447.966	186.519	457.966	595	842	Courier
the	192.519	447.966	210.519	457.966	595	842	Courier
foregoing	216.519	447.966	270.519	457.966	595	842	Courier
correctly	276.519	447.966	330.519	457.966	595	842	Courier
sets	336.519	447.966	360.519	457.966	595	842	Courier
forth	366.519	447.966	396.519	457.966	595	842	Courier
the	402.519	447.966	420.519	457.966	595	842	Courier
terms	426.519	447.966	456.519	457.966	595	842	Courier
of	462.519	447.966	474.519	457.966	595	842	Courier
our	72.519	457.826	90.519	467.826	595	842	Courier
Agreement	96.519	457.826	150.519	467.826	595	842	Courier
by	156.519	457.826	168.519	467.826	595	842	Courier
executing	174.519	457.826	228.519	467.826	595	842	Courier
the	234.519	457.826	252.519	467.826	595	842	Courier
copy	258.519	457.826	282.519	467.826	595	842	Courier
of	288.519	457.826	300.519	467.826	595	842	Courier
this	306.519	457.826	330.519	467.826	595	842	Courier
Confirmation	336.519	457.826	408.519	467.826	595	842	Courier
enclosed	414.519	457.826	462.519	467.826	595	842	Courier
for	468.519	457.826	486.519	467.826	595	842	Courier
that	72.519	467.686	96.519	477.686	595	842	Courier
purpose	102.519	467.686	144.519	477.686	595	842	Courier
and	150.519	467.686	168.519	477.686	595	842	Courier
returning	174.519	467.686	228.519	477.686	595	842	Courier
it	234.519	467.686	246.519	477.686	595	842	Courier
to	252.519	467.686	264.519	477.686	595	842	Courier
us	270.519	467.686	282.519	477.686	595	842	Courier
or	288.519	467.686	300.519	477.686	595	842	Courier
by	306.519	467.686	318.519	477.686	595	842	Courier
sending	324.519	467.686	366.519	477.686	595	842	Courier
a	372.519	467.686	378.519	477.686	595	842	Courier
return	384.519	467.686	420.519	477.686	595	842	Courier
fax/telex	426.519	467.686	480.519	477.686	595	842	Courier
to	72.519	477.546	84.519	487.546	595	842	Courier
the	90.519	477.546	108.519	487.546	595	842	Courier
Hongkong	114.519	477.546	162.519	487.546	595	842	Courier
and	168.519	477.546	186.519	487.546	595	842	Courier
Shanghai	192.519	477.546	240.519	487.546	595	842	Courier
Banking	246.519	477.546	288.519	487.546	595	842	Courier
Corporation	294.519	477.546	360.519	487.546	595	842	Courier
Limited	366.519	477.546	408.519	487.546	595	842	Courier
within	414.519	477.546	450.519	487.546	595	842	Courier
24	456.519	477.546	468.519	487.546	595	842	Courier
hours,	72.519	487.406	108.519	497.406	595	842	Courier
and	114.519	487.406	132.519	497.406	595	842	Courier
quoting	138.519	487.406	180.519	497.406	595	842	Courier
our	186.519	487.406	204.519	497.406	595	842	Courier
reference	210.519	487.406	264.519	497.406	595	842	Courier
NFW192958997	270.519	487.406	342.519	497.406	595	842	Courier
for	366.519	487.406	384.519	497.406	595	842	Courier
the	390.519	487.406	408.519	497.406	595	842	Courier
attention	414.519	487.406	468.519	497.406	595	842	Courier
of	474.519	487.406	486.519	497.406	595	842	Courier
Global	72.519	497.266	108.519	507.266	595	842	Courier
Markets	114.519	497.266	156.519	507.266	595	842	Courier
Operations	162.519	497.266	222.519	507.266	595	842	Courier
substantially	228.519	497.266	306.519	507.266	595	842	Courier
to	312.519	497.266	324.519	507.266	595	842	Courier
the	330.519	497.266	348.519	507.266	595	842	Courier
following	354.519	497.266	408.519	507.266	595	842	Courier
effect:-	414.519	497.266	462.519	507.266	595	842	Courier
Quote	54.519	526.846	84.519	536.846	595	842	Courier
Re:	72.519	546.566	90.519	556.566	595	842	Courier
We	72.519	556.426	84.519	566.426	595	842	Courier
acknowledge	90.519	556.426	156.519	566.426	595	842	Courier
receipt	162.519	556.426	204.519	566.426	595	842	Courier
of	210.519	556.426	222.519	566.426	595	842	Courier
your	228.519	556.426	252.519	566.426	595	842	Courier
fax	258.519	556.426	276.519	566.426	595	842	Courier
dated	282.519	556.426	312.519	566.426	595	842	Courier
22OCT2019	318.519	556.426	372.519	566.426	595	842	Courier
with	384.519	556.426	408.519	566.426	595	842	Courier
respect	414.519	556.426	456.519	566.426	595	842	Courier
to	462.519	556.426	474.519	566.426	595	842	Courier
the	72.519	566.286	90.519	576.286	595	842	Courier
above	96.519	566.286	126.519	576.286	595	842	Courier
referenced	132.519	566.286	192.519	576.286	595	842	Courier
Transaction	198.519	566.286	264.519	576.286	595	842	Courier
between	270.519	566.286	312.519	576.286	595	842	Courier
the	318.519	566.286	336.519	576.286	595	842	Courier
HONGKONG	342.519	566.286	390.519	576.286	595	842	Courier
AND	396.519	566.286	414.519	576.286	595	842	Courier
SHANGHAI	420.519	566.286	468.519	576.286	595	842	Courier
BANKING	72.519	576.146	114.519	586.146	595	842	Courier
CORPORATION	120.519	576.146	186.519	586.146	595	842	Courier
LIMITED,	192.519	576.146	240.519	586.146	595	842	Courier
HONG	246.519	576.146	270.519	586.146	595	842	Courier
KONG	276.519	576.146	300.519	586.146	595	842	Courier
and	306.519	576.146	324.519	586.146	595	842	Courier
CHINA	72.519	586.006	102.519	596.006	595	842	Courier
CONSTRUCTION	108.519	586.006	180.519	596.006	595	842	Courier
BANK	186.519	586.006	210.519	596.006	595	842	Courier
CORPORATION	216.519	586.006	282.519	596.006	595	842	Courier
with	378.519	586.006	402.519	596.006	595	842	Courier
a	408.519	586.006	414.519	596.006	595	842	Courier
Trade	420.519	586.006	450.519	596.006	595	842	Courier
Date	456.519	586.006	480.519	596.006	595	842	Courier
of	72.519	595.866	84.519	605.866	595	842	Courier
22OCT2019	90.519	595.866	144.519	605.866	595	842	Courier
and	150.519	595.866	168.519	605.866	595	842	Courier
a	174.519	595.866	180.519	605.866	595	842	Courier
Settlement	186.519	595.866	246.519	605.866	595	842	Courier
Date	252.519	595.866	276.519	605.866	595	842	Courier
of	282.519	595.866	294.519	605.866	595	842	Courier
25NOV2019	300.519	595.866	354.519	605.866	595	842	Courier
and	366.519	595.866	384.519	605.866	595	842	Courier
confirm	390.519	595.866	432.519	605.866	595	842	Courier
that	438.519	595.866	462.519	605.866	595	842	Courier
such	72.519	605.726	96.519	615.726	595	842	Courier
fax	102.519	605.726	120.519	615.726	595	842	Courier
correctly	126.519	605.726	180.519	615.726	595	842	Courier
sets	186.519	605.726	210.519	615.726	595	842	Courier
forth	216.519	605.726	246.519	615.726	595	842	Courier
the	252.519	605.726	270.519	615.726	595	842	Courier
terms	276.519	605.726	306.519	615.726	595	842	Courier
of	312.519	605.726	324.519	615.726	595	842	Courier
our	330.519	605.726	348.519	615.726	595	842	Courier
Agreement	354.519	605.726	408.519	615.726	595	842	Courier
relating	72.519	615.586	120.519	625.586	595	842	Courier
to	126.519	615.586	138.519	625.586	595	842	Courier
the	144.519	615.586	162.519	625.586	595	842	Courier
Transaction	168.519	615.586	234.519	625.586	595	842	Courier
described	240.519	615.586	294.519	625.586	595	842	Courier
therein.	300.519	615.586	348.519	625.586	595	842	Courier
Unquote	54.519	635.306	96.519	645.306	595	842	Courier
Our	54.519	655.026	72.519	665.026	595	842	Courier
enquiry	78.519	655.026	120.519	665.026	595	842	Courier
contacts	126.519	655.026	174.519	665.026	595	842	Courier
:-	180.519	655.026	192.519	665.026	595	842	Courier
NDF	54.519	664.886	72.519	674.886	595	842	Courier
Confirmation	78.519	664.886	150.519	674.886	595	842	Courier
and	156.519	664.886	174.519	674.886	595	842	Courier
Settlement	180.519	664.886	240.519	674.886	595	842	Courier
-	246.519	664.886	252.519	674.886	595	842	Courier
Corporate	258.519	664.886	312.519	674.886	595	842	Courier
Clients	318.519	664.886	360.519	674.886	595	842	Courier
:(852)	390.519	664.886	426.519	674.886	595	842	Courier
2822	432.519	664.886	456.519	674.886	595	842	Courier
2543	462.519	664.886	486.519	674.886	595	842	Courier
NDF	54.519	674.746	72.519	684.746	595	842	Courier
Confirmation	78.519	674.746	150.519	684.746	595	842	Courier
and	156.519	674.746	174.519	684.746	595	842	Courier
Settlement	180.519	674.746	240.519	684.746	595	842	Courier
-	246.519	674.746	252.519	684.746	595	842	Courier
Financial	258.519	674.746	312.519	684.746	595	842	Courier
Institutions:(852)	318.519	674.746	426.519	684.746	595	842	Courier
2914	432.519	674.746	456.519	684.746	595	842	Courier
9191	462.519	674.746	486.519	684.746	595	842	Courier
Facsimile	54.519	694.466	108.519	704.466	595	842	Courier
Number	114.519	694.466	150.519	704.466	595	842	Courier
:(852)	390.519	694.466	426.519	704.466	595	842	Courier
2218	432.519	694.466	456.519	704.466	595	842	Courier
9661	462.519	694.466	486.519	704.466	595	842	Courier
Email	54.519	704.326	84.519	714.326	595	842	Courier
-	90.519	704.326	96.519	714.326	595	842	Courier
NDF	102.519	704.326	120.519	714.326	595	842	Courier
Confirmation:	126.519	704.326	204.519	714.326	595	842	Courier
hk.ndf.confirmations@hsbc.com.hk	210.519	704.326	402.519	714.326	595	842	Courier
For	54.519	724.046	72.519	734.046	595	842	Courier
and	78.519	724.046	96.519	734.046	595	842	Courier
on	102.519	724.046	114.519	734.046	595	842	Courier
behalf	120.519	724.046	156.519	734.046	595	842	Courier
of	162.519	724.046	174.519	734.046	595	842	Courier
The	54.519	733.906	72.519	743.906	595	842	Courier
HONGKONG	78.519	733.906	126.519	743.906	595	842	Courier
AND	132.519	733.906	150.519	743.906	595	842	Courier
SHANGHAI	156.519	733.906	204.519	743.906	595	842	Courier
BANKING	210.519	733.906	252.519	743.906	595	842	Courier
CORPORATION	258.519	733.906	324.519	743.906	595	842	Courier
LIMITED	330.519	733.906	372.519	743.906	595	842	Courier
Confirmed	54.519	743.766	108.519	753.766	595	842	Courier
and	114.519	743.766	132.519	753.766	595	842	Courier
accepted	138.519	743.766	186.519	753.766	595	842	Courier
The	42.519	757.105	55.855	765.105	595	842	Times-Bold
Hongkong	57.855	757.105	93.423	765.105	595	842	Times-Bold
and	95.423	757.105	108.319	765.105	595	842	Times-Bold
Shanghai	110.319	757.105	142.335	765.105	595	842	Times-Bold
Banking	144.335	757.105	173.239	765.105	595	842	Times-Bold
Corporation	175.239	757.105	217.903	765.105	595	842	Times-Bold
Limited	219.903	757.105	247.015	765.105	595	842	Times-Bold
Global	42.519	766.209	64.295	774.209	595	842	Times-Roman
Markets	66.295	766.209	92.511	774.209	595	842	Times-Roman
Operations:Level	94.511	766.209	150.055	774.209	595	842	Times-Roman
17,	152.055	766.209	162.055	774.209	595	842	Times-Roman
1	164.055	766.209	168.055	774.209	595	842	Times-Roman
Queen's	170.055	766.209	195.487	774.209	595	842	Times-Roman
Road	197.487	766.209	214.375	774.209	595	842	Times-Roman
Central,	216.375	766.209	241.927	774.209	595	842	Times-Roman
Hong	243.927	766.209	261.703	774.209	595	842	Times-Roman
Kong	263.703	766.209	281.479	774.209	595	842	Times-Roman
Tel:	42.519	775.409	55.407	783.409	595	842	Times-Roman
(852)	57.407	775.409	74.735	783.409	595	842	Times-Roman
2822	76.735	775.409	92.735	783.409	595	842	Times-Roman
1111	94.735	775.409	110.735	783.409	595	842	Times-Roman
Fax:(852)	112.735	775.409	144.287	783.409	595	842	Times-Roman
2525	146.287	775.409	162.287	783.409	595	842	Times-Roman
4813	164.287	775.409	180.287	783.409	595	842	Times-Roman
www.hsbc.com.hk	42.519	784.609	102.287	792.609	595	842	Times-Roman
Page	514.091	793.809	529.643	801.809	595	842	Times-Roman
4	531.643	793.809	535.643	801.809	595	842	Times-Roman
of	537.643	793.809	544.307	801.809	595	842	Times-Roman
5	546.307	793.809	550.307	801.809	595	842	Times-Roman
##LTFigure##	42.519	54.968	207.519	99.968	595	842	default
