Disruption	162.519	309.926	222.519	319.926	595	842	Courier
Events:	228.519	309.926	270.519	319.926	595	842	Courier
Price	96.519	329.646	126.519	339.646	595	842	Courier
Source	132.519	329.646	168.519	339.646	595	842	Courier
Disruption	174.519	329.646	234.519	339.646	595	842	Courier
:	252.519	329.646	258.519	339.646	595	842	Courier
Applicable	264.519	329.646	324.519	339.646	595	842	Courier
(b)	72.519	349.366	90.519	359.366	595	842	Courier
Disruption	96.519	349.366	156.519	359.366	595	842	Courier
Fallbacks	162.519	349.366	216.519	359.366	595	842	Courier
(in	222.519	349.366	240.519	359.366	595	842	Courier
the	246.519	349.366	264.519	359.366	595	842	Courier
following	270.519	349.366	324.519	359.366	595	842	Courier
order):	330.519	349.366	372.519	359.366	595	842	Courier
(I)	72.519	369.086	90.519	379.086	595	842	Courier
Valuation	96.519	369.086	150.519	379.086	595	842	Courier
Postponement	156.519	369.086	228.519	379.086	595	842	Courier
Valuation	96.519	388.806	150.519	398.806	595	842	Courier
Postponement	156.519	388.806	228.519	398.806	595	842	Courier
means,	234.519	388.806	270.519	398.806	595	842	Courier
for	276.519	388.806	294.519	398.806	595	842	Courier
purposes	300.519	388.806	348.519	398.806	595	842	Courier
of	354.519	388.806	366.519	398.806	595	842	Courier
obtaining	372.519	388.806	426.519	398.806	595	842	Courier
a	432.519	388.806	438.519	398.806	595	842	Courier
Settlement	96.519	398.666	156.519	408.666	595	842	Courier
Rate,	162.519	398.666	192.519	408.666	595	842	Courier
that	198.519	398.666	222.519	408.666	595	842	Courier
the	228.519	398.666	246.519	408.666	595	842	Courier
Spot	252.519	398.666	276.519	408.666	595	842	Courier
Rate	282.519	398.666	306.519	408.666	595	842	Courier
will	312.519	398.666	336.519	408.666	595	842	Courier
be	342.519	398.666	354.519	408.666	595	842	Courier
determined	360.519	398.666	420.519	408.666	595	842	Courier
on	426.519	398.666	438.519	408.666	595	842	Courier
the	444.519	398.666	462.519	408.666	595	842	Courier
Business	96.519	408.526	144.519	418.526	595	842	Courier
Day	150.519	408.526	168.519	418.526	595	842	Courier
first	174.519	408.526	204.519	418.526	595	842	Courier
succeeding	210.519	408.526	270.519	418.526	595	842	Courier
the	276.519	408.526	294.519	418.526	595	842	Courier
day	300.519	408.526	318.519	418.526	595	842	Courier
on	324.519	408.526	336.519	418.526	595	842	Courier
which	342.519	408.526	372.519	418.526	595	842	Courier
the	378.519	408.526	396.519	418.526	595	842	Courier
Price	402.519	408.526	432.519	418.526	595	842	Courier
Source	438.519	408.526	474.519	418.526	595	842	Courier
Disruption	96.519	418.386	156.519	428.386	595	842	Courier
ceases	162.519	418.386	198.519	428.386	595	842	Courier
to	204.519	418.386	216.519	428.386	595	842	Courier
exist,	222.519	418.386	258.519	428.386	595	842	Courier
unless	264.519	418.386	300.519	428.386	595	842	Courier
the	306.519	418.386	324.519	428.386	595	842	Courier
Price	330.519	418.386	360.519	428.386	595	842	Courier
Source	366.519	418.386	402.519	428.386	595	842	Courier
Disruption	408.519	418.386	468.519	428.386	595	842	Courier
continues	96.519	428.246	150.519	438.246	595	842	Courier
to	156.519	428.246	168.519	438.246	595	842	Courier
exist	174.519	428.246	204.519	438.246	595	842	Courier
(measured	210.519	428.246	264.519	438.246	595	842	Courier
from	270.519	428.246	294.519	438.246	595	842	Courier
the	300.519	428.246	318.519	438.246	595	842	Courier
date	324.519	428.246	348.519	438.246	595	842	Courier
that,	354.519	428.246	384.519	438.246	595	842	Courier
but	390.519	428.246	408.519	438.246	595	842	Courier
for	414.519	428.246	432.519	438.246	595	842	Courier
the	438.519	428.246	456.519	438.246	595	842	Courier
occurrence	96.519	438.106	156.519	448.106	595	842	Courier
of	162.519	438.106	174.519	448.106	595	842	Courier
the	180.519	438.106	198.519	448.106	595	842	Courier
Price	204.519	438.106	234.519	448.106	595	842	Courier
Source	240.519	438.106	276.519	448.106	595	842	Courier
Disruption,	282.519	438.106	348.519	448.106	595	842	Courier
would	354.519	438.106	384.519	448.106	595	842	Courier
have	390.519	438.106	414.519	448.106	595	842	Courier
been	420.519	438.106	444.519	448.106	595	842	Courier
the	450.519	438.106	468.519	448.106	595	842	Courier
Valuation	96.519	447.966	150.519	457.966	595	842	Courier
Date)	156.519	447.966	186.519	457.966	595	842	Courier
for	192.519	447.966	210.519	457.966	595	842	Courier
a	216.519	447.966	222.519	457.966	595	842	Courier
consecutive	228.519	447.966	294.519	457.966	595	842	Courier
number	300.519	447.966	336.519	457.966	595	842	Courier
of	342.519	447.966	354.519	457.966	595	842	Courier
calendar	360.519	447.966	408.519	457.966	595	842	Courier
days	414.519	447.966	438.519	457.966	595	842	Courier
equal	444.519	447.966	474.519	457.966	595	842	Courier
to	96.519	457.826	108.519	467.826	595	842	Courier
the	114.519	457.826	132.519	467.826	595	842	Courier
Maximum	138.519	457.826	180.519	467.826	595	842	Courier
Days	186.519	457.826	210.519	467.826	595	842	Courier
of	216.519	457.826	228.519	467.826	595	842	Courier
Postponement.	234.519	457.826	312.519	467.826	595	842	Courier
In	318.519	457.826	330.519	467.826	595	842	Courier
such	336.519	457.826	360.519	467.826	595	842	Courier
event,	366.519	457.826	402.519	467.826	595	842	Courier
the	408.519	457.826	426.519	467.826	595	842	Courier
Spot	96.519	467.686	120.519	477.686	595	842	Courier
Rate	126.519	467.686	150.519	477.686	595	842	Courier
will	156.519	467.686	180.519	477.686	595	842	Courier
be	186.519	467.686	198.519	477.686	595	842	Courier
determined	204.519	467.686	264.519	477.686	595	842	Courier
on	270.519	467.686	282.519	477.686	595	842	Courier
the	288.519	467.686	306.519	477.686	595	842	Courier
next	312.519	467.686	336.519	477.686	595	842	Courier
Business	342.519	467.686	390.519	477.686	595	842	Courier
Day	396.519	467.686	414.519	477.686	595	842	Courier
after	420.519	467.686	450.519	477.686	595	842	Courier
the	456.519	467.686	474.519	477.686	595	842	Courier
Maximum	96.519	477.546	138.519	487.546	595	842	Courier
Days	144.519	477.546	168.519	487.546	595	842	Courier
of	174.519	477.546	186.519	487.546	595	842	Courier
Postponement	192.519	477.546	264.519	487.546	595	842	Courier
in	270.519	477.546	282.519	487.546	595	842	Courier
accordance	288.519	477.546	348.519	487.546	595	842	Courier
with	354.519	477.546	378.519	487.546	595	842	Courier
the	384.519	477.546	402.519	487.546	595	842	Courier
next	408.519	477.546	432.519	487.546	595	842	Courier
applicable	96.519	487.406	156.519	497.406	595	842	Courier
Disruption	162.519	487.406	222.519	497.406	595	842	Courier
Fallback.	228.519	487.406	282.519	497.406	595	842	Courier
(II)	66.519	507.126	90.519	517.126	595	842	Courier
Fallback	96.519	507.126	144.519	517.126	595	842	Courier
Reference	150.519	507.126	204.519	517.126	595	842	Courier
Price:	210.519	507.126	246.519	517.126	595	842	Courier
SFEMC	252.519	507.126	282.519	517.126	595	842	Courier
KRW	288.519	507.126	306.519	517.126	595	842	Courier
Indicative	312.519	507.126	372.519	517.126	595	842	Courier
Survey	378.519	507.126	414.519	517.126	595	842	Courier
Rate	420.519	507.126	444.519	517.126	595	842	Courier
(KRW04)	450.519	507.126	492.519	517.126	595	842	Courier
(III)	60.519	526.846	90.519	536.846	595	842	Courier
Fallback	96.519	526.846	144.519	536.846	595	842	Courier
Survey	150.519	526.846	186.519	536.846	595	842	Courier
Valuation	192.519	526.846	246.519	536.846	595	842	Courier
Postponement	252.519	526.846	324.519	536.846	595	842	Courier
Fallback	96.519	546.566	144.519	556.566	595	842	Courier
Survey	150.519	546.566	186.519	556.566	595	842	Courier
Valuation	192.519	546.566	246.519	556.566	595	842	Courier
Postponement	252.519	546.566	324.519	556.566	595	842	Courier
means	330.519	546.566	360.519	556.566	595	842	Courier
that,	366.519	546.566	396.519	556.566	595	842	Courier
in	402.519	546.566	414.519	556.566	595	842	Courier
the	420.519	546.566	438.519	556.566	595	842	Courier
event	444.519	546.566	474.519	556.566	595	842	Courier
that	96.519	556.426	120.519	566.426	595	842	Courier
the	126.519	556.426	144.519	566.426	595	842	Courier
Fallback	150.519	556.426	198.519	566.426	595	842	Courier
Reference	204.519	556.426	258.519	566.426	595	842	Courier
Price	264.519	556.426	294.519	566.426	595	842	Courier
is	300.519	556.426	312.519	566.426	595	842	Courier
not	318.519	556.426	336.519	566.426	595	842	Courier
available	342.519	556.426	396.519	566.426	595	842	Courier
on	402.519	556.426	414.519	566.426	595	842	Courier
or	420.519	556.426	432.519	566.426	595	842	Courier
before	438.519	556.426	474.519	566.426	595	842	Courier
the	96.519	566.286	114.519	576.286	595	842	Courier
3rd	120.519	566.286	138.519	576.286	595	842	Courier
Business	144.519	566.286	192.519	576.286	595	842	Courier
Day	198.519	566.286	216.519	576.286	595	842	Courier
(or	222.519	566.286	240.519	576.286	595	842	Courier
day	246.519	566.286	264.519	576.286	595	842	Courier
that	270.519	566.286	294.519	576.286	595	842	Courier
would	300.519	566.286	330.519	576.286	595	842	Courier
have	336.519	566.286	360.519	576.286	595	842	Courier
been	366.519	566.286	390.519	576.286	595	842	Courier
a	396.519	566.286	402.519	576.286	595	842	Courier
Business	408.519	566.286	456.519	576.286	595	842	Courier
Day	462.519	566.286	480.519	576.286	595	842	Courier
but	96.519	576.146	114.519	586.146	595	842	Courier
for	120.519	576.146	138.519	586.146	595	842	Courier
an	144.519	576.146	156.519	586.146	595	842	Courier
Unscheduled	162.519	576.146	228.519	586.146	595	842	Courier
Holiday)	234.519	576.146	282.519	586.146	595	842	Courier
succeeding	288.519	576.146	348.519	586.146	595	842	Courier
the	354.519	576.146	372.519	586.146	595	842	Courier
end	378.519	576.146	396.519	586.146	595	842	Courier
of	402.519	576.146	414.519	586.146	595	842	Courier
either	420.519	576.146	456.519	586.146	595	842	Courier
(i)	462.519	576.146	480.519	586.146	595	842	Courier
Valuation	96.519	586.006	150.519	596.006	595	842	Courier
Postponement	156.519	586.006	228.519	596.006	595	842	Courier
for	234.519	586.006	252.519	596.006	595	842	Courier
Price	258.519	586.006	288.519	596.006	595	842	Courier
Source	294.519	586.006	330.519	596.006	595	842	Courier
Disruption,	336.519	586.006	402.519	596.006	595	842	Courier
(ii)	408.519	586.006	432.519	596.006	595	842	Courier
Deferral	438.519	586.006	486.519	596.006	595	842	Courier
Period	96.519	595.866	132.519	605.866	595	842	Courier
for	138.519	595.866	156.519	605.866	595	842	Courier
Unscheduled	162.519	595.866	228.519	605.866	595	842	Courier
Holiday,	234.519	595.866	282.519	605.866	595	842	Courier
or	288.519	595.866	300.519	605.866	595	842	Courier
(iii)	306.519	595.866	336.519	605.866	595	842	Courier
Cumulative	342.519	595.866	402.519	605.866	595	842	Courier
Events,	408.519	595.866	450.519	605.866	595	842	Courier
then	456.519	595.866	480.519	605.866	595	842	Courier
the	96.519	605.726	114.519	615.726	595	842	Courier
Settlement	120.519	605.726	180.519	615.726	595	842	Courier
Rate	186.519	605.726	210.519	615.726	595	842	Courier
will	216.519	605.726	240.519	615.726	595	842	Courier
be	246.519	605.726	258.519	615.726	595	842	Courier
determined	264.519	605.726	324.519	615.726	595	842	Courier
in	330.519	605.726	342.519	615.726	595	842	Courier
accordance	348.519	605.726	408.519	615.726	595	842	Courier
with	414.519	605.726	438.519	615.726	595	842	Courier
the	444.519	605.726	462.519	615.726	595	842	Courier
next	468.519	605.726	492.519	615.726	595	842	Courier
applicable	96.519	615.586	156.519	625.586	595	842	Courier
Disruption	162.519	615.586	222.519	625.586	595	842	Courier
Fallback	228.519	615.586	276.519	625.586	595	842	Courier
on	282.519	615.586	294.519	625.586	595	842	Courier
such	300.519	615.586	324.519	625.586	595	842	Courier
day.	330.519	615.586	354.519	625.586	595	842	Courier
For	360.519	615.586	378.519	625.586	595	842	Courier
the	384.519	615.586	402.519	625.586	595	842	Courier
avoidance	408.519	615.586	462.519	625.586	595	842	Courier
of	468.519	615.586	480.519	625.586	595	842	Courier
doubt,	96.519	625.446	132.519	635.446	595	842	Courier
Cumulative	138.519	625.446	198.519	635.446	595	842	Courier
Events,	204.519	625.446	246.519	635.446	595	842	Courier
if	252.519	625.446	264.519	635.446	595	842	Courier
applicable,	270.519	625.446	336.519	635.446	595	842	Courier
does	342.519	625.446	366.519	635.446	595	842	Courier
not	372.519	625.446	390.519	635.446	595	842	Courier
preclude	396.519	625.446	444.519	635.446	595	842	Courier
postponement	96.519	635.306	168.519	645.306	595	842	Courier
of	174.519	635.306	186.519	645.306	595	842	Courier
valuation	192.519	635.306	246.519	645.306	595	842	Courier
in	252.519	635.306	264.519	645.306	595	842	Courier
accordance	270.519	635.306	330.519	645.306	595	842	Courier
with	336.519	635.306	360.519	645.306	595	842	Courier
this	366.519	635.306	390.519	645.306	595	842	Courier
provision.	396.519	635.306	456.519	645.306	595	842	Courier
(IV)	66.519	655.026	90.519	665.026	595	842	Courier
Calculation	96.519	655.026	162.519	665.026	595	842	Courier
Agent	168.519	655.026	198.519	665.026	595	842	Courier
Determination	204.519	655.026	282.519	665.026	595	842	Courier
of	288.519	655.026	300.519	665.026	595	842	Courier
Settlement	306.519	655.026	366.519	665.026	595	842	Courier
Rate	372.519	655.026	396.519	665.026	595	842	Courier
4.	54.519	704.326	66.519	714.326	595	842	Courier
Calculation	72.519	704.326	138.519	714.326	595	842	Courier
Agent:	144.519	704.326	180.519	714.326	595	842	Courier
Party	210.519	704.326	240.519	714.326	595	842	Courier
A	246.519	704.326	252.519	714.326	595	842	Courier
and	258.519	704.326	276.519	714.326	595	842	Courier
Party	282.519	704.326	312.519	714.326	595	842	Courier
B	318.519	704.326	324.519	714.326	595	842	Courier
If	72.519	724.046	84.519	734.046	595	842	Courier
the	90.519	724.046	108.519	734.046	595	842	Courier
parties	114.519	724.046	156.519	734.046	595	842	Courier
are	162.519	724.046	180.519	734.046	595	842	Courier
unable	186.519	724.046	222.519	734.046	595	842	Courier
to	228.519	724.046	240.519	734.046	595	842	Courier
agree	246.519	724.046	276.519	734.046	595	842	Courier
on	282.519	724.046	294.519	734.046	595	842	Courier
a	300.519	724.046	306.519	734.046	595	842	Courier
determination	312.519	724.046	390.519	734.046	595	842	Courier
within	396.519	724.046	432.519	734.046	595	842	Courier
one	438.519	724.046	456.519	734.046	595	842	Courier
Business	72.519	733.906	120.519	743.906	595	842	Courier
Day,	126.519	733.906	150.519	743.906	595	842	Courier
each	156.519	733.906	180.519	743.906	595	842	Courier
party	186.519	733.906	216.519	743.906	595	842	Courier
agrees	222.519	733.906	258.519	743.906	595	842	Courier
to	264.519	733.906	276.519	743.906	595	842	Courier
be	282.519	733.906	294.519	743.906	595	842	Courier
bound	300.519	733.906	330.519	743.906	595	842	Courier
by	336.519	733.906	348.519	743.906	595	842	Courier
the	354.519	733.906	372.519	743.906	595	842	Courier
determination	378.519	733.906	456.519	743.906	595	842	Courier
of	72.519	743.766	84.519	753.766	595	842	Courier
an	90.519	743.766	102.519	753.766	595	842	Courier
independent	108.519	743.766	174.519	753.766	595	842	Courier
leading	180.519	743.766	222.519	753.766	595	842	Courier
dealer	228.519	743.766	264.519	753.766	595	842	Courier
in	270.519	743.766	282.519	753.766	595	842	Courier
Reference	288.519	743.766	342.519	753.766	595	842	Courier
Currency/Settlement	348.519	743.766	462.519	753.766	595	842	Courier
The	42.519	757.105	55.855	765.105	595	842	Times-Bold
Hongkong	57.855	757.105	93.423	765.105	595	842	Times-Bold
and	95.423	757.105	108.319	765.105	595	842	Times-Bold
Shanghai	110.319	757.105	142.335	765.105	595	842	Times-Bold
Banking	144.335	757.105	173.239	765.105	595	842	Times-Bold
Corporation	175.239	757.105	217.903	765.105	595	842	Times-Bold
Limited	219.903	757.105	247.015	765.105	595	842	Times-Bold
Global	42.519	766.209	64.295	774.209	595	842	Times-Roman
Markets	66.295	766.209	92.511	774.209	595	842	Times-Roman
Operations:Level	94.511	766.209	150.055	774.209	595	842	Times-Roman
17,	152.055	766.209	162.055	774.209	595	842	Times-Roman
1	164.055	766.209	168.055	774.209	595	842	Times-Roman
Queen's	170.055	766.209	195.487	774.209	595	842	Times-Roman
Road	197.487	766.209	214.375	774.209	595	842	Times-Roman
Central,	216.375	766.209	241.927	774.209	595	842	Times-Roman
Hong	243.927	766.209	261.703	774.209	595	842	Times-Roman
Kong	263.703	766.209	281.479	774.209	595	842	Times-Roman
Tel:	42.519	775.409	55.407	783.409	595	842	Times-Roman
(852)	57.407	775.409	74.735	783.409	595	842	Times-Roman
2822	76.735	775.409	92.735	783.409	595	842	Times-Roman
1111	94.735	775.409	110.735	783.409	595	842	Times-Roman
Fax:(852)	112.735	775.409	144.287	783.409	595	842	Times-Roman
2525	146.287	775.409	162.287	783.409	595	842	Times-Roman
4813	164.287	775.409	180.287	783.409	595	842	Times-Roman
www.hsbc.com.hk	42.519	784.609	102.287	792.609	595	842	Times-Roman
Page	514.091	793.809	529.643	801.809	595	842	Times-Roman
3	531.643	793.809	535.643	801.809	595	842	Times-Roman
of	537.643	793.809	544.307	801.809	595	842	Times-Roman
5	546.307	793.809	550.307	801.809	595	842	Times-Roman
##LTFigure##	42.519	54.968	207.519	99.968	595	842	default
