that	360.519	319.786	384.519	329.786	595	842	Courier
if	390.519	319.786	402.519	329.786	595	842	Courier
the	408.519	319.786	426.519	329.786	595	842	Courier
Scheduled	72.519	329.646	126.519	339.646	595	842	Courier
Valuation	132.519	329.646	186.519	339.646	595	842	Courier
Date	192.519	329.646	216.519	339.646	595	842	Courier
is	222.519	329.646	234.519	339.646	595	842	Courier
adjusted	240.519	329.646	288.519	339.646	595	842	Courier
in	294.519	329.646	306.519	339.646	595	842	Courier
accordance	312.519	329.646	372.519	339.646	595	842	Courier
with	378.519	329.646	402.519	339.646	595	842	Courier
the	72.519	339.506	90.519	349.506	595	842	Courier
Following	96.519	339.506	150.519	349.506	595	842	Courier
Business	156.519	339.506	204.519	349.506	595	842	Courier
Day	210.519	339.506	228.519	349.506	595	842	Courier
Convention	234.519	339.506	294.519	349.506	595	842	Courier
or	300.519	339.506	312.519	349.506	595	842	Courier
if	318.519	339.506	330.519	349.506	595	842	Courier
Valuation	336.519	339.506	390.519	349.506	595	842	Courier
Postponement	72.519	349.366	144.519	359.366	595	842	Courier
applies,	150.519	349.366	198.519	359.366	595	842	Courier
and	204.519	349.366	222.519	359.366	595	842	Courier
in	228.519	349.366	240.519	359.366	595	842	Courier
each	246.519	349.366	270.519	359.366	595	842	Courier
such	276.519	349.366	300.519	359.366	595	842	Courier
case,	306.519	349.366	336.519	359.366	595	842	Courier
then	342.519	349.366	366.519	359.366	595	842	Courier
the	372.519	349.366	390.519	359.366	595	842	Courier
Settlement	72.519	359.226	132.519	369.226	595	842	Courier
Date	138.519	359.226	162.519	369.226	595	842	Courier
shall	168.519	359.226	198.519	369.226	595	842	Courier
be	204.519	359.226	216.519	369.226	595	842	Courier
as	222.519	359.226	234.519	369.226	595	842	Courier
soon	240.519	359.226	264.519	369.226	595	842	Courier
as	270.519	359.226	282.519	369.226	595	842	Courier
practicable,	288.519	359.226	360.519	369.226	595	842	Courier
but	366.519	359.226	384.519	369.226	595	842	Courier
in	390.519	359.226	402.519	369.226	595	842	Courier
no	408.519	359.226	420.519	369.226	595	842	Courier
event	72.519	369.086	102.519	379.086	595	842	Courier
later	108.519	369.086	138.519	379.086	595	842	Courier
than	144.519	369.086	168.519	379.086	595	842	Courier
two	174.519	369.086	192.519	379.086	595	842	Courier
Business	198.519	369.086	246.519	379.086	595	842	Courier
Days	252.519	369.086	276.519	379.086	595	842	Courier
after	282.519	369.086	312.519	379.086	595	842	Courier
the	318.519	369.086	336.519	379.086	595	842	Courier
date	342.519	369.086	366.519	379.086	595	842	Courier
on	372.519	369.086	384.519	379.086	595	842	Courier
which	72.519	378.946	102.519	388.946	595	842	Courier
the	108.519	378.946	126.519	388.946	595	842	Courier
Spot	132.519	378.946	156.519	388.946	595	842	Courier
Rate	162.519	378.946	186.519	388.946	595	842	Courier
is	192.519	378.946	204.519	388.946	595	842	Courier
determined.	210.519	378.946	276.519	388.946	595	842	Courier
Settlement	72.519	408.526	132.519	418.526	595	842	Courier
:	210.519	408.526	216.519	418.526	595	842	Courier
Non-Deliverable	222.519	408.526	312.519	418.526	595	842	Courier
Settlement	72.519	428.246	132.519	438.246	595	842	Courier
Rate	138.519	428.246	162.519	438.246	595	842	Courier
Option	168.519	428.246	204.519	438.246	595	842	Courier
:	210.519	428.246	216.519	438.246	595	842	Courier
KRW	222.519	428.246	240.519	438.246	595	842	Courier
KFTC18	246.519	428.246	282.519	438.246	595	842	Courier
Valuation	72.519	447.966	126.519	457.966	595	842	Courier
Date:	132.519	447.966	162.519	457.966	595	842	Courier
21NOV2019	168.519	447.966	222.519	457.966	595	842	Courier
,("Scheduled	228.519	447.966	300.519	457.966	595	842	Courier
Valuation	306.519	447.966	360.519	457.966	595	842	Courier
Date"),	366.519	447.966	408.519	457.966	595	842	Courier
subject	414.519	447.966	456.519	457.966	595	842	Courier
to	72.519	457.826	84.519	467.826	595	842	Courier
adjustment	90.519	457.826	150.519	467.826	595	842	Courier
in	156.519	457.826	168.519	467.826	595	842	Courier
accordance	174.519	457.826	234.519	467.826	595	842	Courier
with	240.519	457.826	264.519	467.826	595	842	Courier
the	270.519	457.826	288.519	467.826	595	842	Courier
Preceding	294.519	457.826	348.519	467.826	595	842	Courier
Business	354.519	457.826	402.519	467.826	595	842	Courier
Day	408.519	457.826	426.519	467.826	595	842	Courier
Convention;	72.519	467.686	138.519	477.686	595	842	Courier
and	144.519	467.686	162.519	477.686	595	842	Courier
in	168.519	467.686	180.519	477.686	595	842	Courier
the	186.519	467.686	204.519	477.686	595	842	Courier
event	210.519	467.686	240.519	477.686	595	842	Courier
of	246.519	467.686	258.519	477.686	595	842	Courier
an	264.519	467.686	276.519	477.686	595	842	Courier
Unscheduled	282.519	467.686	348.519	477.686	595	842	Courier
Holiday,	354.519	467.686	402.519	477.686	595	842	Courier
subject	408.519	467.686	450.519	477.686	595	842	Courier
to	456.519	467.686	468.519	477.686	595	842	Courier
adjustment	72.519	477.546	132.519	487.546	595	842	Courier
in	138.519	477.546	150.519	487.546	595	842	Courier
accordance	156.519	477.546	216.519	487.546	595	842	Courier
with	222.519	477.546	246.519	487.546	595	842	Courier
the	252.519	477.546	270.519	487.546	595	842	Courier
Following	276.519	477.546	330.519	487.546	595	842	Courier
Business	336.519	477.546	384.519	487.546	595	842	Courier
Day	390.519	477.546	408.519	487.546	595	842	Courier
Convention.	414.519	477.546	480.519	487.546	595	842	Courier
Unscheduled	72.519	526.846	138.519	536.846	595	842	Courier
Holiday:	144.519	526.846	192.519	536.846	595	842	Courier
"Unscheduled	198.519	526.846	270.519	536.846	595	842	Courier
Holiday"	276.519	526.846	324.519	536.846	595	842	Courier
shall	330.519	526.846	360.519	536.846	595	842	Courier
mean,	366.519	526.846	396.519	536.846	595	842	Courier
for	402.519	526.846	420.519	536.846	595	842	Courier
the	426.519	526.846	444.519	536.846	595	842	Courier
purpose	450.519	526.846	492.519	536.846	595	842	Courier
of	72.519	536.706	84.519	546.706	595	842	Courier
this	90.519	536.706	114.519	546.706	595	842	Courier
Transaction,	120.519	536.706	192.519	546.706	595	842	Courier
that	198.519	536.706	222.519	546.706	595	842	Courier
a	228.519	536.706	234.519	546.706	595	842	Courier
day	240.519	536.706	258.519	546.706	595	842	Courier
is	264.519	536.706	276.519	546.706	595	842	Courier
not	282.519	536.706	300.519	546.706	595	842	Courier
a	306.519	536.706	312.519	546.706	595	842	Courier
Business	318.519	536.706	366.519	546.706	595	842	Courier
Day	372.519	536.706	390.519	546.706	595	842	Courier
and	396.519	536.706	414.519	546.706	595	842	Courier
the	420.519	536.706	438.519	546.706	595	842	Courier
market	444.519	536.706	480.519	546.706	595	842	Courier
was	72.519	546.566	90.519	556.566	595	842	Courier
not	96.519	546.566	114.519	556.566	595	842	Courier
aware	120.519	546.566	150.519	556.566	595	842	Courier
of	156.519	546.566	168.519	556.566	595	842	Courier
such	174.519	546.566	198.519	556.566	595	842	Courier
fact	204.519	546.566	228.519	556.566	595	842	Courier
(by	234.519	546.566	252.519	556.566	595	842	Courier
means	258.519	546.566	288.519	556.566	595	842	Courier
of	294.519	546.566	306.519	556.566	595	842	Courier
a	312.519	546.566	318.519	556.566	595	842	Courier
public	324.519	546.566	360.519	556.566	595	842	Courier
announcement	366.519	546.566	438.519	556.566	595	842	Courier
or	444.519	546.566	456.519	556.566	595	842	Courier
by	462.519	546.566	474.519	556.566	595	842	Courier
reference	72.519	556.426	126.519	566.426	595	842	Courier
to	132.519	556.426	144.519	566.426	595	842	Courier
other	150.519	556.426	180.519	566.426	595	842	Courier
publicly	186.519	556.426	234.519	566.426	595	842	Courier
available	240.519	556.426	294.519	566.426	595	842	Courier
information)	300.519	556.426	372.519	566.426	595	842	Courier
until	378.519	556.426	408.519	566.426	595	842	Courier
a	414.519	556.426	420.519	566.426	595	842	Courier
time	426.519	556.426	450.519	566.426	595	842	Courier
later	72.519	566.286	102.519	576.286	595	842	Courier
than	108.519	566.286	132.519	576.286	595	842	Courier
9:00a.m.	138.519	566.286	186.519	576.286	595	842	Courier
local	192.519	566.286	222.519	576.286	595	842	Courier
time	228.519	566.286	252.519	576.286	595	842	Courier
in	258.519	566.286	270.519	576.286	595	842	Courier
the	276.519	566.286	294.519	576.286	595	842	Courier
Principal	300.519	566.286	354.519	576.286	595	842	Courier
Financial	360.519	566.286	414.519	576.286	595	842	Courier
Center(s)	420.519	566.286	474.519	576.286	595	842	Courier
of	480.519	566.286	492.519	576.286	595	842	Courier
the	72.519	576.146	90.519	586.146	595	842	Courier
Reference	96.519	576.146	150.519	586.146	595	842	Courier
Currency	156.519	576.146	204.519	586.146	595	842	Courier
two	210.519	576.146	228.519	586.146	595	842	Courier
Business	234.519	576.146	282.519	586.146	595	842	Courier
Days	288.519	576.146	312.519	586.146	595	842	Courier
prior	318.519	576.146	348.519	586.146	595	842	Courier
to	354.519	576.146	366.519	586.146	595	842	Courier
the	372.519	576.146	390.519	586.146	595	842	Courier
Scheduled	396.519	576.146	450.519	586.146	595	842	Courier
Valuation	72.519	586.006	126.519	596.006	595	842	Courier
Date.	132.519	586.006	162.519	596.006	595	842	Courier
Deferral	72.519	605.726	120.519	615.726	595	842	Courier
Period	126.519	605.726	162.519	615.726	595	842	Courier
for	168.519	605.726	186.519	615.726	595	842	Courier
Unscheduled	192.519	605.726	258.519	615.726	595	842	Courier
Holiday:	264.519	605.726	312.519	615.726	595	842	Courier
In	318.519	605.726	330.519	615.726	595	842	Courier
the	336.519	605.726	354.519	615.726	595	842	Courier
event	360.519	605.726	390.519	615.726	595	842	Courier
the	396.519	605.726	414.519	615.726	595	842	Courier
Scheduled	420.519	605.726	474.519	615.726	595	842	Courier
Valuation	72.519	615.586	126.519	625.586	595	842	Courier
Date	132.519	615.586	156.519	625.586	595	842	Courier
becomes	162.519	615.586	204.519	625.586	595	842	Courier
subject	210.519	615.586	252.519	625.586	595	842	Courier
to	258.519	615.586	270.519	625.586	595	842	Courier
the	276.519	615.586	294.519	625.586	595	842	Courier
Following	300.519	615.586	354.519	625.586	595	842	Courier
Business	360.519	615.586	408.519	625.586	595	842	Courier
Day	414.519	615.586	432.519	625.586	595	842	Courier
Convention,	72.519	625.446	138.519	635.446	595	842	Courier
and	144.519	625.446	162.519	635.446	595	842	Courier
if	168.519	625.446	180.519	635.446	595	842	Courier
the	186.519	625.446	204.519	635.446	595	842	Courier
Valuation	210.519	625.446	264.519	635.446	595	842	Courier
Date	270.519	625.446	294.519	635.446	595	842	Courier
has	300.519	625.446	318.519	635.446	595	842	Courier
not	324.519	625.446	342.519	635.446	595	842	Courier
occurred	348.519	625.446	396.519	635.446	595	842	Courier
on	402.519	625.446	414.519	635.446	595	842	Courier
or	420.519	625.446	432.519	635.446	595	842	Courier
before	438.519	625.446	474.519	635.446	595	842	Courier
the	72.519	635.306	90.519	645.306	595	842	Courier
fourteenth	96.519	635.306	156.519	645.306	595	842	Courier
consecutive	162.519	635.306	228.519	645.306	595	842	Courier
day	234.519	635.306	252.519	645.306	595	842	Courier
after	258.519	635.306	288.519	645.306	595	842	Courier
the	294.519	635.306	312.519	645.306	595	842	Courier
Scheduled	318.519	635.306	372.519	645.306	595	842	Courier
Valuation	378.519	635.306	432.519	645.306	595	842	Courier
Date	438.519	635.306	462.519	645.306	595	842	Courier
(any	72.519	645.166	96.519	655.166	595	842	Courier
such	102.519	645.166	126.519	655.166	595	842	Courier
period	132.519	645.166	168.519	655.166	595	842	Courier
being	174.519	645.166	204.519	655.166	595	842	Courier
a	210.519	645.166	216.519	655.166	595	842	Courier
"Deferral	222.519	645.166	276.519	655.166	595	842	Courier
Period"),	282.519	645.166	336.519	655.166	595	842	Courier
then	342.519	645.166	366.519	655.166	595	842	Courier
the	372.519	645.166	390.519	655.166	595	842	Courier
next	396.519	645.166	420.519	655.166	595	842	Courier
day	426.519	645.166	444.519	655.166	595	842	Courier
after	450.519	645.166	480.519	655.166	595	842	Courier
the	72.519	655.026	90.519	665.026	595	842	Courier
Deferral	96.519	655.026	144.519	665.026	595	842	Courier
Period	150.519	655.026	186.519	665.026	595	842	Courier
that	192.519	655.026	216.519	665.026	595	842	Courier
would	222.519	655.026	252.519	665.026	595	842	Courier
have	258.519	655.026	282.519	665.026	595	842	Courier
been	288.519	655.026	312.519	665.026	595	842	Courier
a	318.519	655.026	324.519	665.026	595	842	Courier
Business	330.519	655.026	378.519	665.026	595	842	Courier
Day	384.519	655.026	402.519	665.026	595	842	Courier
but	408.519	655.026	426.519	665.026	595	842	Courier
for	432.519	655.026	450.519	665.026	595	842	Courier
the	456.519	655.026	474.519	665.026	595	842	Courier
Unscheduled	72.519	664.886	138.519	674.886	595	842	Courier
Holiday,	144.519	664.886	192.519	674.886	595	842	Courier
shall	198.519	664.886	228.519	674.886	595	842	Courier
be	234.519	664.886	246.519	674.886	595	842	Courier
deemed	252.519	664.886	288.519	674.886	595	842	Courier
to	294.519	664.886	306.519	674.886	595	842	Courier
be	312.519	664.886	324.519	674.886	595	842	Courier
the	330.519	664.886	348.519	674.886	595	842	Courier
Valuation	354.519	664.886	408.519	674.886	595	842	Courier
Date.	414.519	664.886	444.519	674.886	595	842	Courier
Cumulative	72.519	684.606	132.519	694.606	595	842	Courier
Events:	138.519	684.606	180.519	694.606	595	842	Courier
Except	186.519	684.606	222.519	694.606	595	842	Courier
as	228.519	684.606	240.519	694.606	595	842	Courier
provided	246.519	684.606	294.519	694.606	595	842	Courier
below,	300.519	684.606	336.519	694.606	595	842	Courier
in	342.519	684.606	354.519	694.606	595	842	Courier
no	360.519	684.606	372.519	694.606	595	842	Courier
event	378.519	684.606	408.519	694.606	595	842	Courier
shall	414.519	684.606	444.519	694.606	595	842	Courier
the	450.519	684.606	468.519	694.606	595	842	Courier
total	72.519	694.466	102.519	704.466	595	842	Courier
number	108.519	694.466	144.519	704.466	595	842	Courier
of	150.519	694.466	162.519	704.466	595	842	Courier
consecutive	168.519	694.466	234.519	704.466	595	842	Courier
calendar	240.519	694.466	288.519	704.466	595	842	Courier
days	294.519	694.466	318.519	704.466	595	842	Courier
during	324.519	694.466	360.519	704.466	595	842	Courier
which	366.519	694.466	396.519	704.466	595	842	Courier
either	402.519	694.466	438.519	704.466	595	842	Courier
(i)	444.519	694.466	462.519	704.466	595	842	Courier
valuation	72.519	704.326	126.519	714.326	595	842	Courier
is	132.519	704.326	144.519	714.326	595	842	Courier
deferred	150.519	704.326	198.519	714.326	595	842	Courier
due	204.519	704.326	222.519	714.326	595	842	Courier
to	228.519	704.326	240.519	714.326	595	842	Courier
an	246.519	704.326	258.519	714.326	595	842	Courier
Unscheduled	264.519	704.326	330.519	714.326	595	842	Courier
Holiday,	336.519	704.326	384.519	714.326	595	842	Courier
or	390.519	704.326	402.519	714.326	595	842	Courier
(ii)	408.519	704.326	432.519	714.326	595	842	Courier
a	438.519	704.326	444.519	714.326	595	842	Courier
Valuation	72.519	714.186	126.519	724.186	595	842	Courier
Postponement	132.519	714.186	204.519	724.186	595	842	Courier
shall	210.519	714.186	240.519	724.186	595	842	Courier
occur	246.519	714.186	276.519	724.186	595	842	Courier
(or	282.519	714.186	300.519	724.186	595	842	Courier
any	306.519	714.186	324.519	724.186	595	842	Courier
combination	330.519	714.186	396.519	724.186	595	842	Courier
of	402.519	714.186	414.519	724.186	595	842	Courier
(i)	420.519	714.186	438.519	724.186	595	842	Courier
and	444.519	714.186	462.519	724.186	595	842	Courier
(ii)),	72.519	724.046	108.519	734.046	595	842	Courier
exceed	114.519	724.046	150.519	734.046	595	842	Courier
14	156.519	724.046	168.519	734.046	595	842	Courier
consecutive	174.519	724.046	240.519	734.046	595	842	Courier
calendar	246.519	724.046	294.519	734.046	595	842	Courier
days	300.519	724.046	324.519	734.046	595	842	Courier
in	330.519	724.046	342.519	734.046	595	842	Courier
the	348.519	724.046	366.519	734.046	595	842	Courier
aggregate.	372.519	724.046	432.519	734.046	595	842	Courier
Accordingly,	72.519	733.906	144.519	743.906	595	842	Courier
(x)	150.519	733.906	168.519	743.906	595	842	Courier
if,	174.519	733.906	192.519	743.906	595	842	Courier
upon	198.519	733.906	222.519	743.906	595	842	Courier
the	228.519	733.906	246.519	743.906	595	842	Courier
lapse	252.519	733.906	282.519	743.906	595	842	Courier
of	288.519	733.906	300.519	743.906	595	842	Courier
any	306.519	733.906	324.519	743.906	595	842	Courier
such	330.519	733.906	354.519	743.906	595	842	Courier
14	360.519	733.906	372.519	743.906	595	842	Courier
day	378.519	733.906	396.519	743.906	595	842	Courier
period,	402.519	733.906	444.519	743.906	595	842	Courier
an	450.519	733.906	462.519	743.906	595	842	Courier
Unscheduled	72.519	743.766	138.519	753.766	595	842	Courier
Holiday	144.519	743.766	186.519	753.766	595	842	Courier
shall	192.519	743.766	222.519	753.766	595	842	Courier
have	228.519	743.766	252.519	753.766	595	842	Courier
occurred	258.519	743.766	306.519	753.766	595	842	Courier
or	312.519	743.766	324.519	753.766	595	842	Courier
be	330.519	743.766	342.519	753.766	595	842	Courier
continuing	348.519	743.766	408.519	753.766	595	842	Courier
on	414.519	743.766	426.519	753.766	595	842	Courier
the	432.519	743.766	450.519	753.766	595	842	Courier
day	456.519	743.766	474.519	753.766	595	842	Courier
The	42.519	757.105	55.855	765.105	595	842	Times-Bold
Hongkong	57.855	757.105	93.423	765.105	595	842	Times-Bold
and	95.423	757.105	108.319	765.105	595	842	Times-Bold
Shanghai	110.319	757.105	142.335	765.105	595	842	Times-Bold
Banking	144.335	757.105	173.239	765.105	595	842	Times-Bold
Corporation	175.239	757.105	217.903	765.105	595	842	Times-Bold
Limited	219.903	757.105	247.015	765.105	595	842	Times-Bold
Global	42.519	766.209	64.295	774.209	595	842	Times-Roman
Markets	66.295	766.209	92.511	774.209	595	842	Times-Roman
Operations:Level	94.511	766.209	150.055	774.209	595	842	Times-Roman
17,	152.055	766.209	162.055	774.209	595	842	Times-Roman
1	164.055	766.209	168.055	774.209	595	842	Times-Roman
Queen's	170.055	766.209	195.487	774.209	595	842	Times-Roman
Road	197.487	766.209	214.375	774.209	595	842	Times-Roman
Central,	216.375	766.209	241.927	774.209	595	842	Times-Roman
Hong	243.927	766.209	261.703	774.209	595	842	Times-Roman
Kong	263.703	766.209	281.479	774.209	595	842	Times-Roman
Tel:	42.519	775.409	55.407	783.409	595	842	Times-Roman
(852)	57.407	775.409	74.735	783.409	595	842	Times-Roman
2822	76.735	775.409	92.735	783.409	595	842	Times-Roman
1111	94.735	775.409	110.735	783.409	595	842	Times-Roman
Fax:(852)	112.735	775.409	144.287	783.409	595	842	Times-Roman
2525	146.287	775.409	162.287	783.409	595	842	Times-Roman
4813	164.287	775.409	180.287	783.409	595	842	Times-Roman
www.hsbc.com.hk	42.519	784.609	102.287	792.609	595	842	Times-Roman
Page	514.091	793.809	529.643	801.809	595	842	Times-Roman
2	531.643	793.809	535.643	801.809	595	842	Times-Roman
of	537.643	793.809	544.307	801.809	595	842	Times-Roman
5	546.307	793.809	550.307	801.809	595	842	Times-Roman
##LTFigure##	42.519	54.968	207.519	99.968	595	842	default
